day,Actor1Name_counts,count
-7,ILLINOIS,1
-7,FRESNO,1
-7,BUSINESS,3
-7,CALIFORNIA,4
-7,EMPLOYEE,3
-7,TEXAS,1
-7,LENOVO,1
-7,BELIEVER,1
-7,UNITEDSTATES,6
-7,CANADA,1
-7,ASTRAZENECA,1
-7,THEUS,1
-7,COMPANY,3
-7,CANADIAN,1
-7,POLICE,1
-7,DEMONSTRATOR,2
-7,AMERICAN,2
-7,PRODUCER,2
-7,EMPLOYER,1
-7,DEFENSELAWYER,1
-7,TARA,2
-7,NEWSPAPER,1
-7,SACRAMENTO,1
-7,ARMY,1
-7,COURTOFAPPEALS,2
-7,WEBSITE,1
-7,THEWHITEHOUSE,1
-7,DEPUTIES,1
-7,WORKER,1
-7,NEWSAGENCY,1
-7,CALIF,1
-7,MICHIGAN,1
-7,CHEROKEE,1
-6,AUTHORITIES,1
-6,WORKER,1
-6,UNITEDSTATES,6
-6,CITIZEN,2
-6,WEBSITE,2
-5,UNITEDSTATES,9
-5,CRIMINAL,2
-5,GANG,2
-5,AMERICAN,2
-5,LAWYER,1
-5,BRITISH,1
-5,ATTORNEY,5
-5,JUDGE,2
-5,INDONESIA,3
-5,NEWYORKCITY,1
-5,HONDA,2
-5,FEDERALJUDGE,1
-5,MILITARY,1
-5,CALIFORNIA,1
-5,CONGRESS,1
-5,BUSINESS,1
-5,CHINESE,1
-4,MICHIGAN,1
-4,UNITEDSTATES,14
-4,JUDGE,4
-4,LAWYER,1
-4,CALIFORNIA,9
-4,DEPUTIES,1
-4,PROFESSOR,3
-4,SCHOOL,1
-4,PRISONER,1
-4,UNDERCOVERAGENT,1
-4,FEDERALCOURT,2
-4,CALIF,1
-4,ATTORNEY,1
-4,COMPANY,2
-4,PRESIDENT,1
-4,VOTER,2
-4,POLICE,3
-4,THEASSOCIATEDPRESS,2
-4,STUDENT,1
-4,UNIVERSITY,1
-4,ISRAEL,2
-4,TERRORIST,1
-4,HAWAIIAN,1
-4,COSTCO,1
-4,CHINA,2
-4,SANFRANCISCO,1
-4,CHANCELLOR,1
-4,CIRCUITCOURTOFAPPEALS,1
-4,BORDERPATROLAGENT,1
-3,EMPLOYER,1
-3,SINGAPORE,2
-3,CALIFORNIA,5
-3,IRELAND,1
-3,COMPANY,1
-3,FEDERALJUDGE,1
-3,GERMANY,1
-3,GOVERNOR,1
-3,THEUS,1
-3,PRISON,1
-3,UNITEDSTATES,5
-3,MAGAZINE,1
-3,AFRICA,1
-3,LASVEGAS,1
-3,MINORITIES,2
-3,BEIJING,1
-3,CHINA,1
-3,DEPUTIES,1
-3,EUROPE,1
-3,APPEALSCOURT,2
-3,SENATE,1
-3,ATTORNEYGENERAL,2
-3,SENATOR,1
-3,CRIMINAL,1
-2,CALIFORNIA,11
-2,UNITEDSTATES,13
-2,JUDGE,1
-2,GANG,3
-2,STUDENT,1
-2,PRIEST,2
-2,MILITARYOFFICIAL,1
-2,TARA,6
-2,ATTORNEY,2
-2,SENATOR,2
-2,UNIONS,1
-2,MIGRANT,1
-2,LEGISLATURE,2
-2,WORKER,1
-2,SENATE,4
-2,AUTHORITIES,1
-2,EMPLOYEE,1
-2,BRITISH,1
-2,DEMONSTRATOR,2
-2,PROTESTER,2
-2,PRESIDENT,2
-2,MEXICO,1
-2,BORDERPATROLAGENT,1
-2,NASA,1
-2,GOVERNOR,2
-2,LOSANGELES,1
-2,SECRETARYOFSTATE,1
-2,TEXAS,1
-2,POLICEOFFICER,2
-2,DEMOCRATICPARTY,1
-2,BLOG,1
-2,POLICE,1
-2,CONGRESSMAN,1
-2,SCHOOL,1
-2,ATTORNEYGENERAL,1
-2,BUSINESS,1
-2,WYOMING,1
-2,ADMINISTRATION,2
-2,COMPANY,1
-2,CHINA,1
-2,MINNEAPOLIS,2
-1,CHINA,1
-1,COMMUNITY,1
-1,CALIFORNIA,13
-1,CANADA,2
-1,UNITEDSTATES,22
-1,JOEBIDEN,1
-1,POLICE,5
-1,MINNEAPOLIS,5
-1,DEMONSTRATOR,3
-1,RIOTER,1
-1,MAYOR,1
-1,CHIEFEXECUTIVE,5
-1,WEBSITE,3
-1,WORKER,1
-1,AUTHORITIES,1
-1,CHINESE,3
-1,PROTESTER,1
-1,LABORSECRETARY,1
-1,SAUDIARABIAN,1
-1,SAUDIARABIA,1
-1,NEIGHBORHOOD,1
-1,DOCTOR,1
-1,PRESIDENT,3
