day,Actor2Name_counts,count
-7,UKRAINE,1
-7,KING,1
-7,UNITEDSTATES,4
-7,NEWSPAPER,1
-7,PRESIDENT,1
-7,SENATOR,1
-7,NEWYORKSTATE,1
-7,NEWYORK,1
-7,LEGISLATURE,1
-7,PAKISTAN,1
-7,CAPTAIN,1
-7,INVESTOR,1
-7,TALIBAN,2
-7,MILITARY,1
-7,COMPANIES,2
-7,AFRICA,1
-7,SCHOOL,2
-7,PRISON,1
-7,NEWYORKCITY,1
-7,POLICE,1
-7,GUNMAN,1
-7,JAPAN,3
-7,ALJAZEERA,1
-6,CUBA,1
-6,MINIST,2
-6,CLERGY,2
-6,UNITEDSTATES,14
-6,ADMINISTRATION,2
-6,CAPETOWN,1
-6,AFRICA,1
-6,COLLEGE,1
-6,NEWYORK,1
-6,SUPREMECOURT,1
-6,BUFFALO,1
-6,NEWSPAPER,1
-6,CALIFORNIA,3
-6,PROFESSOR,1
-6,CRIMINAL,2
-6,RESIDENTS,2
-6,PRIMEMINISTER,1
-6,IMMIGRANT,1
-6,UNIVERSITY,2
-6,JEWISH,1
-6,RABBI,1
-6,THIEF,1
-6,THEWHITEHOUSE,1
-5,MOSCOW,1
-5,ADMINISTRATION,2
-5,ABDULLAH,3
-5,JERUSALEM,2
-5,ISRAEL,1
-5,ROYALCOURT,1
-5,MAYOR,1
-5,UNITEDKINGDOM,1
-5,UNITEDSTATES,19
-5,POLICE,1
-5,WUHAN,1
-5,RESIDENTS,2
-5,CHRISTIANITY,1
-5,PRISON,6
-5,AUSTIN,2
-5,RICHMOND,1
-5,MEDIA,2
-5,NEWSOUTLET,1
-5,ZAIRE,2
-5,WRITER,1
-5,SENATOR,2
-5,PROSECUTOR,3
-5,NEWYORK,1
-5,STUDENT,1
-5,CIVILIAN,2
-5,GERMAN,1
-5,LOUISVILLE,1
-4,SCHOOL,1
-4,UNITEDSTATES,19
-4,REFUGEE,2
-4,NEWYORK,13
-4,PRESIDENT,1
-4,MEDIA,2
-4,WRITER,2
-4,BLACKLIBERATIONARMY,2
-4,HONDURAS,1
-4,SPECIALOPERATIONS,1
-4,VENEZUELA,1
-4,DETECTIVE,1
-4,SLOVAKIA,1
-4,UKRAINIAN,1
-4,NEWYORKCITY,1
-4,BUFFALOWILDWINGS,1
-4,SUPREMECOURT,2
-4,IMMIGRANT,1
