day,Actor1Code_counts,count
-7,MED,3
-7,EDU,2
-7,GOV,2
-7,BUS,2
-7,USA,21
-7,ITA,1
-7,NGO,1
-7,CRM,3
-7,JEW,2
-7,LEG,3
-7,USAGOV,3
-7,CVL,2
-7,USAMED,3
-6,USALEG,1
-6,BUS,6
-6,JUD,4
-6,USA,12
-6,GOV,3
-6,USAPTY,1
-6,COP,3
-6,CRM,1
-6,LEG,1
-6,MED,1
-5,USA,13
-5,LEG,5
-5,USAJUD,3
-5,USALEG,2
-5,PTY,2
-5,EDU,7
-5,MEX,2
-5,HLH,1
-5,EDUGOV,1
-5,GOV,1
-5,JUD,1
-5,CVL,1
-5,LAB,1
-4,USA,8
-4,JUD,3
-4,USAGOV,2
-4,HLH,2
-3,CVL,3
-3,MED,1
-3,USA,10
-3,VNM,1
-3,CUB,2
-3,MEX,2
-3,JUD,1
-3,USAGOVHLH,1
-3,BHS,1
-3,EUR,1
-3,ABW,1
-3,CRB,1
-3,EDU,1
-3,MIL,1
-3,CRM,1
-3,LEG,2
-3,EURGOV,1
-3,USAGOV,1
-2,IRL,1
-2,CUB,2
-2,USA,13
-2,USAGOV,1
-2,JUD,6
-2,JEW,3
-2,USAJEW,2
-2,MEX,5
-2,LAB,1
-2,BLZ,1
-2,CHRCTH,1
-2,GRC,2
-2,CVL,4
-2,AGR,1
-2,BUS,1
-2,MIL,1
-2,AFR,1
-2,GOV,1
-2,ZAF,6
-1,USA,61
-1,BUS,7
-1,MEX,8
-1,CUB,2
-1,GOV,8
-1,GRDGOVMED,3
-1,CVL,11
-1,COP,4
-1,EDUEDU,1
-1,LEG,1
-1,AFR,1
-1,EDU,7
-1,ITA,1
-1,MIL,3
-1,CHR,2
-1,USACHR,2
-1,USACOP,1
-1,CHN,1
-1,JAM,1
-1,CRM,5
-1,MNCUSA,1
-1,JUD,3
-1,USAGOV,7
-1,MED,2
-1,NGOHLHIRC,1
-1,USAMED,1
-1,LAB,1
-1,USAJUD,1
-1,CAN,1
-1,USAEDU,3
-1,REL,1
-1,haw,1
0,MEX,14
0,USA,95
0,GOV,8
0,EDU,10
0,USAGOV,15
0,JUD,2
0,JUDJUD,1
0,CVL,11
0,CUB,4
0,CHR,1
0,USACVL,6
0,MIL,2
0,USAREL,1
0,REL,1
0,BUS,9
0,MNCUSAMED,2
0,PAN,2
0,LAB,3
0,USAMIL,2
0,AUS,1
0,MNC,1
0,RUS,1
0,RUSEDU,2
0,NZL,1
0,LEG,1
0,PTY,1
0,USAEDU,2
0,MNCUSA,3
0,BHS,1
0,USAMED,2
0,PAK,3
0,FRAEDU,2
0,FRA,1
1,LEG,8
1,USA,136
1,USAMED,3
1,GOV,23
1,LAB,5
1,USAGOV,21
1,USAJUD,3
1,COP,4
1,REL,1
1,USACVL,4
1,HLH,7
1,MNCUSA,8
1,MEX,8
1,BUS,11
1,CVL,16
1,NGOBGDDEV,1
1,JUD,11
1,JUDJUD,1
1,MED,8
1,CUB,3
1,NGOHLHIRC,11
1,USALEG,4
1,JEW,1
1,EDU,6
1,GBR,2
1,ISR,1
