day,Actor2Name_counts,count
-7,DOCTOR,2
-7,UNITEDSTATES,3
-7,CABINET,1
-7,DEPUTIES,1
-7,COLORADO,2
-7,WORKER,1
-6,UNITEDSTATES,2
-6,SCHOOL,1
-5,POLICE,2
-5,UNITEDSTATES,3
-5,NEWYORK,2
-5,BURGLAR,1
-5,ILLEGALIMMIGRANT,1
-5,GERMANY,1
-5,THEUS,1
-5,CANADA,1
-5,GERMAN,1
-5,ISRAEL,1
-5,MONTSERRAT,1
-5,BELIEVER,1
-4,STUDENT,1
-4,COLORADO,3
-4,UNITEDSTATES,3
-4,WASHINGTON,2
-4,ISRAEL,1
-3,INTELLIGENCE,1
-3,LAWYER,1
-3,NEVADA,1
-3,ATTORNEY,1
-3,GOVERNMENT,1
-3,DURANGO,1
-3,MEDIA,2
-3,DEPUTIES,1
-3,HEALTHFACILITY,1
-2,PHYSICIAN,1
-2,UNITEDSTATES,1
-2,COLORADO,1
-2,RANCHER,2
-2,SCHOOL,1
-2,ATTORNEY,1
-2,CRIMINAL,1
-2,EMPLOYEE,1
-2,CONGRESS,1
-1,PRISON,2
-1,PANAMA,1
-1,HOSPITAL,1
-1,UNITEDSTATES,3
-1,COLORADO,1
-1,THEUS,1
-1,TELUGU,1
-1,PRESIDENT,1
-1,GOVERNMENT,1
0,FIREDEPARTMENT,1
0,TRAVELER,1
0,COMMUNITY,1
0,UNITEDSTATES,2
0,PRISON,2
0,SECRETARYOFSTATE,2
0,ISRAEL,1
1,UNITEDSTATES,4
1,COLOMBIA,3
1,PANAMA,1
1,NORTHAMERICA,2
1,SENATOR,1
1,COLORADO,1
1,PRODUCER,1
1,EMPLOYEE,2
1,COMPANY,1
1,GOVERNMENT,1
2,UNITEDSTATES,9
2,PROFESSOR,1
2,GOVERNOR,2
2,COLORADO,6
2,WEBSITE,2
2,POLICE,6
2,HOLLAND,1
2,BUSINESS,1
2,RANCHER,3
2,SMALLTOWN,2
2,JEWISH,5
2,PROSECUTOR,2
2,ISRAEL,1
2,ISRAELI,1
2,HOSPITAL,1
2,TERRORIST,1
2,GAZA,3
2,BONN,1
2,ATTORNEY,1
2,SAINT,1
2,PERPETRATOR,2
2,RESIDENTS,1
2,MOLOTOV,2
2,MEDIA,1
2,PRESIDENT,2
2,POLICECHIEF,1
3,HAMAS,16
3,ISRAEL,47
3,UNITEDSTATES,122
3,POLICE,15
3,TOURIST,14
3,COLORADO,80
3,DENVER,5
3,JEWISH,32
3,GAZA,15
3,EGYPT,6
3,EGYPTIAN,1
3,MAYOR,1
3,DEMONSTRATOR,8
3,ACTIVIST,1
3,ISRAELI,22
3,COMMUNITY,4
3,HOSPITAL,3
3,RETIRED,1
3,MEDIA,9
3,EUROPE,9
3,CHINESE,1
3,THEWHITEHOUSE,1
3,SUPREMECOURT,1
3,MILITARY,1
3,INDUSTRY,1
3,MOLOTOV,10
