day,Actor2Name_counts,count
-7,UNITEDSTATES,14
-7,FARMER,1
-7,MEMPHIS,1
-7,COMPANIES,2
-7,CHINA,1
-7,POLICE,4
-7,MEDIA,2
-7,LOSANGELES,1
-7,CALIFORNIA,6
-7,CHAD,2
-7,CABINET,4
-7,GREENLAND,1
-7,MAGAZINE,2
-7,NEIGHBORHOOD,2
-7,BANK,2
-7,GUNMEN,1
-7,GANG,1
-7,KING,1
-7,ATTORNEY,2
-7,WORKER,1
-7,NAVY,1
-7,MIGRANT,1
-7,JUDICIARY,1
-7,BUSINESS,1
-7,SECURITYPERSONNEL,1
-7,PRISON,1
-7,HUNTER,1
-7,RESIDENTS,1
-7,IMMIGRANT,1
-6,SENATE,1
-6,UNITEDSTATES,18
-6,CHINESE,1
-6,CALIFORNIA,8
-6,THIEVES,1
-6,MEDIA,2
-6,INDUSTRY,2
-6,GOVERNOR,4
-6,STUDENT,1
-6,FEDERALCOURT,2
-6,POLICE,1
-6,ADVOCATE,1
-6,CALIF,1
-6,RESIDENTS,1
-6,FIREFIGHTER,1
-6,CANADA,3
-6,EUROPE,1
-6,GAZA,1
-6,PALESTINIAN,1
-6,ISRAEL,3
-6,ROBBER,1
-6,CORRESPONDENT,2
-6,NORTHAMERICA,3
-6,NASA,1
-6,ARMY,1
-6,TEXAS,1
-6,SANTAANA,1
-6,LOSANGELES,1
-6,GHANA,1
-6,AMERICAN,1
-6,GOVERNMENT,1
-6,PRINCE,1
-5,MEDIA,1
-5,COMPANY,1
-5,CALIFORNIA,3
-5,UNITEDKINGDOM,2
-5,PRINCE,1
-5,UNITEDSTATES,15
-5,MILITARY,3
-5,ADMINISTRATION,1
-5,LOSANGELES,1
-5,CANADA,4
-5,GHANA,1
-5,NEWYORK,1
-5,BUSINESS,1
-5,DISNEY,1
-5,MAYOR,3
-5,WASHINGTON,1
-5,ROLLSROYCE,1
-5,POPULATION,1
-5,ANTIOCH,1
-5,KIDNAPPER,1
-5,SETTLEMENT,2
-5,WORKER,1
-5,VIETNAM,1
-5,TENANTS,1
-5,RESIDENTS,1
-5,CITIZEN,1
-5,AUTHORITIES,1
-4,SENATOR,2
-4,NEWJERSEY,1
-4,UNITEDSTATES,18
-4,PRESIDENT,2
-4,BUSINESS,1
-4,MALE,1
-4,CALIFORNIA,4
-4,STUDENT,1
-4,JOEBIDEN,1
-4,LASVEGAS,1
-4,TEXAS,1
-4,ACTOR,1
-4,ARMY,2
-4,JUDGE,2
-4,SUPREMECOURT,1
-4,AFRICA,1
-4,CRIMINAL,4
-4,SCHOOL,5
-4,POLICE,1
-4,BLOG,1
-4,MEDIA,2
-4,COMPANY,2
-4,COMMUNITY,1
-4,HINDU,1
-4,RESIDENTS,2
-4,SETTLEMENT,5
-4,UNITEDKINGDOM,1
-4,FORDMOTOR,1
-4,NORTHAMERICA,1
-3,MEXICO,1
-3,CALIFORNIA,1
-3,SETTLEMENT,1
-3,UNITEDSTATES,8
-3,SPOKESMAN,2
-3,BUSINESS,2
-3,COSTCO,2
-3,MEDIA,1
-3,LOSANGELES,4
-3,STATEOFFICIAL,2
-3,ACTOR,1
-3,AUSTRALIA,1
-3,STATEPRISON,1
-3,DOCTOR,2
-3,GOVERNOR,1
-3,GHANA,1
-3,RESIDENTS,1
-3,POLICE,1
-3,TOURIST,3
-3,EGYPT,1
-3,COMPANY,1
-3,THEUS,1
-3,SANTACRUZ,1
-3,PRESIDENT,1
-2,BUSINESS,4
-2,UNITEDSTATES,16
-2,PRESIDENT,5
-2,ACTOR,1
-2,THEUS,1
-2,CANADA,4
-2,AFRICA,2
-2,EMPLOYEE,1
-2,CALIFORNIA,3
-2,POPULATION,4
-2,RUSSIAN,1
-2,FEDERALCOURT,1
-2,PRINCE,1
-2,TOURIST,1
-2,MILITARY,1
-2,THEOPPOSITION,1
-2,CANADIAN,2
-2,SANTAANA,2
-2,PRODUCER,4
-2,MEXICAN,1
-2,CARRIER,3
-2,MALE,2
-2,NETFLIX,2
-2,GOVERNMENT,1
-2,CAREGIVER,1
-2,TAIWAN,1
-2,JOEBIDEN,1
-2,MEDIA,1
-2,FIREFIGHTER,1
-2,BAJACALIFORNIA,1
-2,MEXICO,2
-1,NEWYORKCITY,1
-1,JOHNANDERSON,1
-1,PRESIDENT,4
-1,THEUS,2
-1,NATIVEAMERICAN,2
-1,UNITEDSTATES,28
-1,GOVERNMENT,3
-1,ILLINOIS,1
-1,WEBSITE,3
-1,ATTORNEY,2
-1,LOSANGELES,8
-1,ACTOR,1
-1,CALIFORNIA,7
-1,NETFLIX,3
-1,SUPREMECOURT,1
-1,THEWHITEHOUSE,1
-1,SAUDIARABIA,1
-1,PRIMEMINISTER,1
-1,RESIDENTS,1
-1,JOEBIDEN,1
-1,IMMIGRANT,1
-1,SENATOR,1
-1,POLE,1
-1,WASHINGTON,3
-1,CABINET,1
-1,OREGON,1
-1,COMMUNITY,1
-1,PRISON,2
-1,PROFESSOR,1
-1,FIREFIGHTER,2
-1,SANTAANA,1
-1,GOVERNOR,4
-1,COMPANY,1
-1,KING,1
-1,FLORIDA,3
-1,BUSINESS,3
-1,CAREGIVER,1
-1,CALIF,1
-1,SAMSUNG,2
-1,NEIGHBORHOOD,1
-1,JIMMYCARTER,2
-1,LAWMAKER,2
-1,CANADA,3
-1,SINAI,3
-1,POPULATION,1
-1,STUDENT,3
-1,POLICE,4
-1,WORKER,2
-1,SCOTTISH,1
-1,VANCOUVER,1
-1,CANADIAN,1
0,UNITEDSTATES,117
0,FIREFIGHTER,26
0,FIREMARSHAL,2
0,COMPANIES,5
0,CALIFORNIA,69
0,GHANA,6
0,MAYOR,4
0,AFRICA,9
0,FLORIDA,1
0,COMPANY,9
0,FARMWORKER,1
0,DELHI,1
0,NORTHAMERICA,7
0,ACTOR,8
0,LOSANGELES,36
0,RESIDENTS,25
0,CITIZEN,2
0,FIREDEPARTMENT,10
0,NEVADA,5
0,CANADA,17
0,BUSINESS,3
0,ONTARIO,1
0,FIRESERVICE,1
0,PRESIDENT,6
0,DEPARTMENTOFDEFENSE,1
0,POLITICIAN,3
0,MEDIA,6
0,SPECIALENVOY,1
0,SCHOOL,9
0,MEXICO,5
0,WORKER,2
0,ALASKA,3
0,CANADIAN,1
0,BATTALION,1
0,UNITEDKINGDOM,6
0,TRAVELLER,2
0,REUTERS,4
0,SANTAANA,3
0,THEUS,1
0,UKRAINE,4
0,NEIGHBORHOOD,7
0,OVALOFFICE,3
0,ENVIRONMENTALIST,1
0,PRISON,1
0,CAPTAIN,2
0,SCIENTIST,1
0,RUSSIA,1
0,GOVERNOR,4
0,WASHINGTON,4
0,THEASSOCIATEDPRESS,4
0,ADMINISTRATION,3
0,NVIDIA,1
0,FIRECHIEF,1
0,GOVERNMENT,2
0,OFFICIALSOURCE,2
0,TANKER,1
0,KIDNAPPER,1
0,AMERICAN,3
0,IRELAND,1
0,PARIS,1
0,GREENLAND,2
0,STUDENT,2
0,STAFFMEMBER,1
0,FARMER,4
0,JOEBIDEN,3
0,ARIZONA,3
0,TELEVISION,4
0,EMPLOYEE,1
0,CHRISTIAN,2
0,SPOKESMAN,1
0,SACRAMENTO,3
0,SINAI,1
0,BANK,2
0,MICROSOFT,4
0,PRIEST,1
0,UKRANIAN,1
0,WORSHIPPER,1
0,JIMMYCARTER,1
0,TYCOON,1
0,PEACHSTATE,1
0,JORDAN,1
0,FRESNO,1
0,SANFRANCISCO,2
0,COLLEGE,2
0,CABINET,1
