day,Actor2Name_counts,count
-7,JUDGE,2
-7,UNITEDSTATES,45
-7,VIRGINIA,22
-7,PRESIDENT,3
-7,AFGHANISTAN,2
-7,JAPAN,1
-7,DETAINEE,1
-7,PROSECUTOR,1
-7,SENATOR,1
-7,MILITARY,3
-7,JAPANESE,1
-7,NEWZEALAND,1
-7,UNITEDKINGDOM,2
-7,OBAMA,1
-7,FRANCE,2
-7,DEALER,2
-7,CHICAGO,1
-7,COUNSEL,2
-7,AFRICANS,1
-7,AFRICA,1
-7,SCHOOL,6
-7,GOVERNOR,3
-7,FELON,1
-7,NEWYORKCITY,1
-7,THEPOOR,1
-7,POLICE,2
-7,IRAQI,1
-7,ECUADORIAN,1
-7,JOURNALIST,2
-7,GOOGLE,1
-7,CHINESE,1
-7,ITALY,1
-7,AMERICAN,4
-7,STUDENT,2
-7,COMPANY,2
-7,CARRIER,1
-7,NAVAL,1
-7,EMPLOYEE,2
-7,SCIENTIST,1
-7,RESIDENTS,1
-7,CHRISTIAN,4
-7,KUKLUXKLAN,1
-7,HUMANESOCIETYOFTHEUNITEDSTATES,1
-7,LAWMAKER,1
-7,ATTORNEY,1
-7,SAUDI,1
-7,ISLAM,3
-7,WASHINGTON,1
-7,INTELLIGENCE,1
-7,LANDOWNER,2
-7,FARMER,2
-7,TELEVISION,2
-7,GOVERNMENT,1
-7,SECURITYOFFICIAL,1
-7,STATEATTORNEYGENERAL,1
-7,BARACKOBAMA,1
-7,WEBSITE,1
-7,NEWYORK,1
-7,FLORIDA,1
-7,MINNESOTA,1
-7,MAYOR,1
-7,HOSPITAL,1
-7,PAKISTANI,1
-7,TALIBAN,1
-7,LEGISLATOR,2
-7,COMPANIES,1
-7,SENATE,3
-7,PUBLICATION,1
-7,PRINCE,1
-7,NORTHCAROLINA,1
-7,BUSINESS,2
-7,MALE,1
-7,AUTHORITIES,1
-7,WESTVIRGINIA,1
-7,JAMAICA,1
-7,FEDERALCOURT,1
-7,CHINA,2
-6,CONGRESS,1
-6,VIRGINIA,6
-6,CITIZEN,1
-6,BARACKOBAMA,1
-6,GOVERNMENT,1
-6,UNITEDSTATES,19
-6,POPULATION,1
-6,POLICE,7
-6,MILITARY,1
-6,SENATE,2
-6,SCHOOL,1
-6,ATTORNEY,2
-6,HEALTHDEPARTMENT,2
-6,BEIJING,1
-6,KING,1
-6,ARMY,2
-6,CHINA,1
-6,SOMALI,1
-6,PRINCE,1
-6,NAVY,1
-6,MANAGINGEDITOR,1
-6,UNIVERSITY,1
-6,COMMUNITY,1
-6,GOVERNANCE,1
-6,STUDENT,2
-6,TROOPER,1
-6,MALE,4
-6,ADMINISTRATION,2
-6,PUBLICATION,1
-6,HOSPITAL,1
-6,NURSE,1
-6,EMPLOYEE,1
-6,CORK,2
-6,MARYLAND,1
-5,UNITEDSTATES,14
-5,INDUSTRY,4
-5,VIRGINIA,3
-5,NEIGHBORHOOD,3
-5,HOSPITAL,2
-5,MALE,1
-5,JUDICIALBRANCH,1
-5,LEGISLATURE,1
-5,SENATE,1
-5,RICHMOND,1
-5,AMERICAN,2
-5,THEUS,1
-5,PRESIDENT,1
-5,SCHOOL,1
-5,HANOVER,1
-5,NASA,1
-5,TROOPER,2
-5,POLICE,1
-5,WESTVIRGINIA,1
-5,NEIGHBOURHOOD,1
-5,SERVICEM,1
-5,COMMUNITY,1
-5,NEWYORKSTATE,1
-5,ALABAMA,2
-4,SCHOOL,4
-4,VIRGINIA,5
-4,IRELAND,1
-4,ECUADOR,1
-4,AMERICAN,1
-4,UNITEDSTATES,12
-4,GOVERNOR,1
-4,AIRCRAFTCARRIER,1
-4,CIVILIAN,1
-4,NEIGHBORHOOD,1
-4,DISNEY,1
-4,HOSPITAL,1
-4,STUDENT,1
-4,POLICE,4
-4,INFANTRY,2
-4,DEPUTIES,2
-4,CRIMINAL,1
-4,ROCHESTER,1
-4,PREMIER,1
-4,JAPAN,1
-4,CHINA,1
-4,THEEUROPEANUNION,1
