day,Actor1Name_counts,count
-8,PAKISTAN,5
-8,INTELLIGENCE,1
-8,CALIFORNIA,17
-8,POLICE,7
-8,DEPUTIES,1
-8,NEWJERSEY,1
-8,AUTHORITIES,3
-8,LAWYER,1
-8,DEALER,1
-8,AUTOMAKER,2
-8,EDMONTON,1
-8,STATEPRISON,1
-8,SETTLEMENT,1
-8,UNITEDSTATES,20
-8,AFRICA,1
-8,NIAGARAFALLS,1
-8,CANADA,2
-8,NETFLIX,1
-8,POPULATION,1
-8,PRESIDENT,1
-8,SMUGGLER,1
-8,NEWDELHI,1
-8,LAWRENCE,1
-8,HOSPITAL,1
-8,DEFENSEATTORNEY,1
-8,FEDERALCOURT,1
-8,DRUGDEALER,1
-8,SANTACRUZ,2
-8,BATTALION,1
-8,ISRAELI,1
-8,GANG,1
-8,POLICEPOST,1
-8,GANGSTER,5
-8,ASSAILANT,2
-8,INDUSTRY,1
-8,DOCTOR,1
-7,AUTHORITIES,1
-7,HAWAII,1
-7,CALIFORNIA,2
-7,AMERICAN,1
-7,DETECTIVE,1
-7,UNITEDSTATES,2
-7,HOSPITAL,1
-6,DEPUTY,1
-6,PRISONER,1
-6,CALIFORNIA,6
-6,UNITEDSTATES,8
-6,POLICE,6
-6,WRITER,1
-6,MICHIGAN,1
-6,AMERICAN,1
-6,PAULKEATING,1
-6,HONDA,1
-6,DURANGO,1
-6,PRISON,1
-6,POLICEOFFICER,3
-5,DJIBOUTI,1
-5,WORLDHEALTHORGANIZATION,2
-5,CATHOLIC,2
-5,UNITEDSTATES,13
-5,AMERICAN,1
-5,SAUDIARABIA,2
-5,CALIFORNIA,16
-5,FIREDEPARTMENT,1
-5,STARBUCKS,1
-5,SUPREMECOURT,1
-5,PRISON,5
-5,DEPUTIES,1
-5,SANFRANCISCO,1
-5,COMPANY,2
-5,PRODUCER,1
-5,POLICE,4
-5,SANDIEGO,1
-5,COMMUNITY,2
-5,COUNSEL,1
-5,NEWYORK,1
-5,ISRAEL,1
-5,SYRIAN,1
-5,QUEENSLAND,2
-5,MAYOR,3
-5,PROSECUTOR,1
-5,POLICEOFFICIALS,1
-5,CITIZEN,1
-5,MUSLIM,1
-5,RIGHTSACTIVIST,1
-5,CANADA,1
-4,FRESNO,1
-4,UNITEDSTATES,17
-4,POLICE,6
-4,PROSECUTOR,2
-4,ADVOCATE,1
-4,CANADA,1
-4,CHINESE,1
-4,CALIFORNIA,8
-4,ROBBER,1
-4,PRISON,1
-4,RETIRED,1
-4,PRESIDENT,2
-4,GOVERNOR,2
-4,WASHINGTON,1
-4,JIMMYCARTER,1
-4,DEALER,2
-4,AUTHORITIES,1
-4,CALIF,3
-4,HOSPITAL,1
-4,MANUFACTURER,1
-4,TEXAS,1
-4,SOTO,1
-4,CHILE,1
-4,RESIDENTS,1
-4,BRAZIL,5
-4,BRAZILIAN,1
-3,CANADA,1
-3,POLICE,5
-3,UNITEDSTATES,8
-3,UGANDA,1
-3,AFRICA,1
-3,AUTHORITIES,2
-3,ISRAEL,1
-3,PALESTINIAN,1
-3,GOVERNMENT,1
-3,COMPANIES,1
-3,DISNEY,2
-3,NETFLIX,3
-3,PRESIDENT,2
-2,PRISON,1
-2,UNITEDSTATES,6
-2,SANDIEGO,2
-2,CHINESE,1
-2,POLICE,4
-2,SOUTHKOREA,1
-2,CONGRESS,1
-2,AUTHORITIES,1
-2,ENTREPRENEUR,1
-2,CALIFORNIA,1
-2,EMPLOYEE,2
-2,POLICECHIEF,1
-2,PROSECUTOR,2
-2,MEDIA,1
-2,BRAZILIAN,1
-2,AMERICAN,2
-2,COMPANY,1
-2,GOVERNMENT,1
-1,AIDGROUP,1
-1,CALIFORNIA,6
-1,ISRAEL,3
-1,UNITEDSTATES,10
-1,PROSECUTOR,1
-1,POLICE,7
-1,CULPRIT,1
-1,ADMINISTRATION,1
-1,LAWYER,1
-1,MALE,1
-1,WEBSITE,1
-1,AUTHORITIES,3
-1,NEWYORK,1
-1,GAZA,1
-1,DEPUTIES,3
-1,REPRESENTATIVES,1
-1,SIERRANEVADA,2
-1,EMPLOYEE,4
-1,CITIZEN,1
-1,GOVERNMENT,2
-1,THIEVES,5
-1,AUSTRALIAN,2
-1,AMERICAN,4
-1,AUSTRALIA,1
-1,MEDIA,1
-1,POLICECHIEF,1
-1,ASSAILANT,3
-1,THEASSOCIATEDPRESS,1
0,POLICE,10
0,UNITEDSTATES,19
0,PAKISTANI,1
0,SCHOOL,3
0,CALIFORNIA,8
0,WASHINGTON,1
0,CANADIAN,1
0,CANADA,1
0,LOSANGELES,2
0,BUSINESS,2
0,NEWYORK,1
0,THEASSOCIATEDPRESS,1
0,HOSPITAL,1
0,IRELAND,1
0,FIGHTER,1
0,SMALLTOWN,1
0,GERMAN,2
0,GERMANY,1
0,JUDGE,1
0,SECURITYOFFICER,1
0,CRIMINAL,1
0,STUDENT,1
0,GUNMEN,1
0,CALIF,1
0,POLICEOFFICER,3
0,RANA,4
1,ZAIN,1
1,BANDIT,1
1,JUDGE,1
1,RETIRED,1
1,UNITEDSTATES,11
1,CHIEFJUSTICE,1
1,DEPUTY,2
1,DISNEY,1
1,BORDERPATROL,1
1,INDUSTRY,2
1,GOVERNOR,2
1,SENATE,1
1,CATHOLIC,1
1,DOCTOR,1
1,POLICE,2
1,CALIFORNIA,5
1,COMMUNITY,1
1,CHINESE,2
1,NETFLIX,1
1,GAZA,1
1,CHINA,1
1,ISRAEL,2
1,COMPANY,1
1,COMPANIES,1
1,ISLAMIC,1
2,UNITEDSTATES,19
2,JETBLUE,1
2,BUSINESS,2
2,SOUTHDAKOTA,1
2,SHOPLIFTER,1
2,AMERICAN,3
2,STEPHENSON,1
2,THEWHITEHOUSE,1
2,ACTOR,2
2,CITIZEN,1
2,AUTHORITIES,1
2,CALIFORNIA,2
2,PROSECUTOR,3
2,MIAMI,1
2,ISLAMIC,1
2,PEDOPHILE,1
2,SENEGAL,2
2,COMMUNITY,2
2,ATTORNEY,2
2,ANTIOCH,1
2,POLICE,7
2,CANADA,7
2,EMPLOYEE,1
2,SOLICITORGENERAL,1
2,MUMBAI,1
2,FIJI,1
2,GOVERNMENT,1
2,COMPANY,1
2,CHINESE,1
2,MILITARY,2
2,CRIMINAL,1
2,WASHINGTON,1
2,FIREFIGHTER,1
2,NEWYORK,1
2,MEDIA,4
2,GERMANY,1
3,THEUS,1
3,POLICE,7
3,LASVEGAS,3
3,UNITEDSTATES,8
3,SCHOOLHOUSE,1
3,CALIFORNIA,16
3,ADMIRAL,1
3,DEPUTY,1
3,POSSE,1
3,NEWSOUTLET,1
3,REGULATOR,1
3,FIRECHIEF,1
3,SUPREMECOURT,1
3,PROSECUTOR,2
3,ATTORNEY,1
3,LAOTIAN,1
3,LAOS,1
3,INDUSTRY,1
3,PRODUCER,1
3,RELIGION,1
3,ANTIOCH,4
3,SANFRANCISCO,2
3,ADMINISTRATION,1
3,EMPLOYEE,2
3,SAUDIARABIA,2
3,CATHOLIC,2
3,AMERICAN,1
3,DETECTIVE,1
3,SCHOOL,1
3,THEASSOCIATEDPRESS,5
3,TAMPA,2
3,VICTORIA,2
4,CRIMINAL,2
4,UNITEDSTATES,17
4,POLICE,6
4,CANADA,5
4,ACTOR,1
4,MAYOR,5
4,CALIFORNIA,5
4,DEPUTY,1
4,NEWORLEANS,2
4,AUTHORITIES,1
4,LAWMAKER,2
4,SCHOOL,1
4,COMPANIES,1
4,SENATOR,1
4,ONTARIO,1
5,CEMEX,1
5,PROTESTER,1
5,ILLEGALMIGRANT,1
5,MEDIA,2
5,STATESUPREMECOURT,1
5,PRISON,1
5,CALIFORNIA,7
5,RESIDENTS,4
5,UNITEDSTATES,17
5,NEIGHBORHOOD,1
5,INDIANA,1
5,ADMINISTRATION,1
5,INDUSTRY,1
5,ONTARIO,2
5,ANTIOCH,1
5,CITIZEN,1
5,LOSANGELES,1
5,CANADA,1
5,EGYPT,1
5,FLORIDA,1
5,RULINGPARTY,1
5,NIGERIAN,1
5,NIGERIA,1
6,MAINE,1
6,UNITEDSTATES,20
6,COMMUNITY,1
6,CALIFORNIA,6
6,NORTHAMERICA,1
6,CHAD,1
6,VOTER,1
6,SENATE,2
6,ANTIOCH,1
6,POLICE,6
6,WEBSITE,6
6,ARCHDIOCESE,2
6,MINISTRY,1
